"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.639744102359056,0.349460215913635,0.749300279888045,0.451819272291084,0.534186325469812,0.00119952019192323,0.00119952019192323,0.00119952019192323,0.00079968012794882,0.00079968012794882
"2",0.523390643742503,0.547780887644942,0.528988404638145,0.513394642143143,0.573370651739304,0.00199920031987205,0.00199920031987205,0.00159936025589764,0.00199920031987205,0.00199920031987205
"3",0.732107157137145,0.261895241903239,0.18312674930028,0.510995601759296,0.103558576569372,0.00159936025589764,0.00159936025589764,0.00319872051179528,0.00199920031987205,0.00039984006397441
"4",0.573370651739304,0.157536985205918,0.571371451419432,0.548180727708916,0.129148340663735,0.00159936025589764,0.00119952019192323,0.00159936025589764,0.00119952019192323,0.00159936025589764
"5",0.0371851259496202,0.579768092762895,0.536585365853659,0.0807676929228309,0.386645341863255,0.00559776089564174,0.00119952019192323,0.00119952019192323,0.00119952019192323,0.00119952019192323
"6",0.491803278688525,0.393042782886845,0.557377049180328,0.942822870851659,0.0827668932427029,0.00199920031987205,0.00159936025589764,0.00119952019192323,0.00119952019192323,0.00079968012794882
"7",0.19312275089964,0.337864854058377,0.122750899640144,0.552978808476609,0.055577768892443,0.00439824070371851,0.00279888044782087,0.00159936025589764,0.0039984006397441,0.00439824070371851
"8",0.699320271891243,0.221111555377849,0.289084366253499,0.119152339064374,0.826469412235106,0.00479808076769292,0.00119952019192323,0.00119952019192323,0.00119952019192323,0.00119952019192323
"9",0.27109156337465,0.850059976009596,0.47141143542583,0.396641343462615,0.975609756097561,0.00159936025589764,0.00119952019192323,0.0039984006397441,0.00159936025589764,0.00239904038384646
"10",0.829268292682927,0.10515793682527,0.290683726509396,0.520991603358657,0.302678928428629,0.00239904038384646,0.00159936025589764,0.00119952019192323,0.00119952019192323,0.00239904038384646
"11",0.175129948020792,0.130347860855658,0.382247101159536,0.331467413034786,0.766893242702919,0.00159936025589764,0.00079968012794882,0.00079968012794882,0.00159936025589764,0.00159936025589764
"12",0.606157536985206,0.680127948820472,0.540183926429428,0.695321871251499,0.390243902439024,0.00159936025589764,0.00319872051179528,0.00159936025589764,0.00319872051179528,0.00039984006397441
"13",0.0899640143942423,0.838864454218313,0.717712914834066,0.694922031187525,0.15233906437425,0.00079968012794882,0.00199920031987205,0.00279888044782087,0.00199920031987205,0.00199920031987205
"14",0.366653338664534,0.393842463014794,0.3218712514994,0.119952019192323,0.192323070771691,0.00119952019192323,0.00319872051179528,0.00119952019192323,0.00119952019192323,0.00119952019192323
"15",0.482606957217113,0.171531387445022,0.676929228308677,0.221911235505798,0.772491003598561,0.00159936025589764,0.00159936025589764,0.00199920031987205,0.00119952019192323,0.00199920031987205
"16",0.388244702119152,0.642542982806877,0.957217113154738,0.779288284686126,0.75609756097561,0.00079968012794882,0.00079968012794882,0.00079968012794882,0.00159936025589764,0.00079968012794882
"17",0.384246301479408,0.273890443822471,0.438624550179928,0.805277888844462,0.618152738904438,0.00159936025589764,0.00159936025589764,0.015593762495002,0.00239904038384646,0.00159936025589764
"18",0.780087964814074,0.237105157936825,0.383846461415434,0.864454218312675,0.878848460615754,0.00119952019192323,0.00159936025589764,0.00159936025589764,0.00159936025589764,0.00159936025589764
"19",0.421831267493003,0.618952419032387,0.850059976009596,0.662135145941623,0.00239904038384646,0.00159936025589764,0.00199920031987205,0.00279888044782087,0.00119952019192323,0.00079968012794882
"20",0.808476609356258,0.625349860055978,0.139144342263095,0.474210315873651,0.898840463814474,0.00159936025589764,0.00359856057576969,0.00159936025589764,0.00359856057576969,0.00159936025589764
"21",0.0159936025589764,0.191123550579768,0.0627748900439824,0.928828468612555,0.399440223910436,0.00439824070371851,0.00159936025589764,0.00159936025589764,0.00119952019192323,0.00319872051179528
"22",0.133546581367453,0.377449020391843,0.690523790483807,0.0627748900439824,0.490203918432627,0.00079968012794882,0.00079968012794882,0.00079968012794882,0.00119952019192323,0.00079968012794882
"23",0.836465413834466,0.797281087564974,0.0627748900439824,0.508196721311475,0.666533386645342,0.00079968012794882,0.00199920031987205,0.00079968012794882,0.00319872051179528,0.00319872051179528
"24",0.409836065573771,0.995601759296281,0.519392243102759,0.43702518992403,0.483406637345062,0.00079968012794882,0.00079968012794882,0.00119952019192323,0.00079968012794882,0.00079968012794882
"25",0.770491803278688,0.0403838464614154,0.666933226709316,0.457017193122751,0.147540983606557,0.00519792083166733,0.00119952019192323,0.00239904038384646,0.00119952019192323,0.00279888044782087
"26",0.329468212714914,0.0275889644142343,0.131147540983607,0.866053578568573,0.492602958816473,0.00159936025589764,0.00159936025589764,0.00039984006397441,0.0039984006397441,0.00199920031987205
"27",0.520591763294682,0.358256697321072,0.541383446621351,0.389044382247101,0.646141543382647,0.00319872051179528,0.00319872051179528,0.00479808076769292,0.00079968012794882,0.00359856057576969
"28",0.0119952019192323,0.0107956817273091,0.60015993602559,0.544182327069172,0.251499400239904,0.0039984006397441,0.00119952019192323,0.00119952019192323,0.00119952019192323,0.00079968012794882
"29",0.249500199920032,0.30827668932427,0.515793682526989,0.425029988004798,0.878048780487805,0.00199920031987205,0.00119952019192323,0.00279888044782087,0.00119952019192323,0.00119952019192323
"30",0.0943622550979608,0.910835665733707,0.594562175129948,0.104758096761295,0.120751699320272,0.00079968012794882,0.00479808076769292,0.00159936025589764,0.00159936025589764,0.00199920031987205
"31",0.879248300679728,0.0635745701719312,0.814874050379848,0.287884846061575,0.758096761295482,0.00119952019192323,0.00079968012794882,0.00239904038384646,0.00239904038384646,0.00279888044782087
"32",0.348260695721711,0.164734106357457,0.0447820871651339,0.337465013994402,0.0175929628148741,0.00159936025589764,0.00079968012794882,0.00079968012794882,0.00239904038384646,0.00159936025589764
"33",0.200719712115154,0.357457017193123,0.475809676129548,0.461415433826469,0.885245901639344,0.00279888044782087,0.00119952019192323,0.00119952019192323,0.00199920031987205,0.00079968012794882
"34",0.193522590963615,0.332267093162735,0.510995601759296,0.535385845661735,0.166333466613355,0.00359856057576969,0.00439824070371851,0.00839664134346262,0.00279888044782087,0.00319872051179528
"35",0.681727309076369,0.186325469812075,0.890443822471012,0.81047580967613,0.517393042782887,0.00199920031987205,0.00519792083166733,0.00239904038384646,0.00079968012794882,0.00239904038384646
"36",0.320271891243503,0.291483406637345,0.558176729308277,0.434626149540184,0.329868052778888,0.00279888044782087,0.00079968012794882,0.00079968012794882,0.00239904038384646,0.00079968012794882
"37",0.442223110755698,0.474610155937625,0.84766093562575,0.409836065573771,0.953218712514994,0.00079968012794882,0.00159936025589764,0.00199920031987205,0.00319872051179528,0.00199920031987205
"38",0.243502598960416,0.479008396641343,0.792083166733307,0.231507397041184,0.367053178728509,0.00199920031987205,0.00279888044782087,0.0111955217912835,0.00199920031987205,0.00079968012794882
"39",0.745701719312275,0.620951619352259,0.529788084766094,0.889244302279088,0.886045581767293,0.00119952019192323,0.00079968012794882,0.00119952019192323,0.00079968012794882,0.00119952019192323
"40",0.943222710915634,0.607756897241104,0.333066773290684,0.463014794082367,0.846061575369852,0.00079968012794882,0.00239904038384646,0.00239904038384646,0.00119952019192323,0.00079968012794882
"41",0.831667333066773,0.403038784486206,0.389044382247101,0.224310275889644,0.195121951219512,0.00159936025589764,0.00079968012794882,0.00159936025589764,0.00239904038384646,0.00079968012794882
"42",0.624950019992003,0.236305477808876,0.646941223510596,0.807277089164334,0.127548980407837,0.00159936025589764,0.00119952019192323,0.00239904038384646,0.00119952019192323,0.00159936025589764
"43",0.0831667333066773,0.682926829268293,0.282287085165934,0.564574170331867,0.361455417832867,0.00079968012794882,0.00599760095961615,0.00199920031987205,0.00079968012794882,0.00079968012794882
"44",0.758896441423431,0.115953618552579,0.415033986405438,0.153538584566174,0.0079968012794882,0.00159936025589764,0.00119952019192323,0.00119952019192323,0.00119952019192323,0.00279888044782087
"45",0.401439424230308,0.583766493402639,0.289484206317473,0.217113154738105,0.885245901639344,0.00159936025589764,0.00159936025589764,0.00079968012794882,0.00079968012794882,0.00159936025589764
"46",0.458616553378649,0.218712514994002,0.463014794082367,0.889644142343063,0.856457417033187,0.00119952019192323,0.00159936025589764,0.00159936025589764,0.00279888044782087,0.00119952019192323
"47",0.449420231907237,0.772091163534586,0.482207117153139,0.367852858856457,0.56577369052379,0.00079968012794882,0.00599760095961615,0.00079968012794882,0.00119952019192323,0.00319872051179528
"48",0.457017193122751,0.0471811275489804,0.630147940823671,0.726109556177529,0.698920431827269,0.00479808076769292,0.00199920031987205,0.00199920031987205,0.00239904038384646,0.00359856057576969
"49",0.582566973210716,0.612554978008796,0.254298280687725,0.0811675329868053,0.948020791683327,0.00039984006397441,0.00719712115153938,0.00039984006397441,0.00319872051179528,0.00039984006397441
"50",0.166333466613355,0.224710115953619,0.409036385445822,0.65453818472611,0.626149540183926,0.00239904038384646,0.00279888044782087,0.00119952019192323,0.00279888044782087,0.00119952019192323
"51",0.491003598560576,0.644142343062775,0.33186725309876,0.293082766893243,0.32906837265094,0.00319872051179528,0.00159936025589764,0.00119952019192323,0.00119952019192323,0.00119952019192323
"52",0.63374650139944,0.29828068772491,0.99640143942423,0.624150339864054,0.954418232706917,0.00199920031987205,0.00239904038384646,0.00159936025589764,0.00159936025589764,0.00159936025589764
"53",0.279088364654138,0.675729708116753,0.431427429028389,0.9828068772491,0.964414234306277,0.00239904038384646,0.00079968012794882,0.00239904038384646,0.00159936025589764,0.00239904038384646
"54",0.667333066773291,0.0279888044782087,0.168332666933227,0.253098760495802,0.702518992403039,0.00159936025589764,0.00199920031987205,0.00159936025589764,0.00239904038384646,0.00279888044782087
"55",0.228308676529388,0.0415833666533387,0.964814074370252,0.519792083166733,0.32546981207517,0.00239904038384646,0.00119952019192323,0.00199920031987205,0.00239904038384646,0.00079968012794882
"56",0.0899640143942423,0.119952019192323,0.0523790483806477,0.236305477808876,0.375049980007997,0.00039984006397441,0.00239904038384646,0.00359856057576969,0.00159936025589764,0.00079968012794882
"57",0.287485005997601,0.614954018392643,0.00719712115153938,0.715713714514194,0.836065573770492,0.00119952019192323,0.00359856057576969,0.00599760095961615,0.00119952019192323,0.00199920031987205
"58",0.478208716513395,0.50859656137545,0.256697321071571,0.0895641743302679,0.121551379448221,0.0039984006397441,0.00079968012794882,0.00079968012794882,0.00279888044782087,0.00279888044782087
"59",0.69172331067573,0.255497800879648,0.906037584966014,0.650139944022391,0.897241103558577,0.00159936025589764,0.00119952019192323,0.00079968012794882,0.00159936025589764,0.00199920031987205
"60",0.68452618952419,0.556577369052379,0.560575769692123,0.878048780487805,0.702918832467013,0.00199920031987205,0.00199920031987205,0.00159936025589764,0.0039984006397441,0.00079968012794882
"61",0.616153538584566,0.674930027988805,0.24390243902439,0.66453418632547,0.99000399840064,0.00079968012794882,0.00079968012794882,0.00079968012794882,0.00239904038384646,0.00079968012794882
"62",0.938424630147941,0.510595761695322,0.239904038384646,0.652538984406237,0.0603758496601359,0.00159936025589764,0.00159936025589764,0.00159936025589764,0.00199920031987205,0.00159936025589764
"63",0.309876049580168,0.756897241103559,0.143542582966813,0.540583766493403,0.731707317073171,0.00199920031987205,0.00159936025589764,0.00159936025589764,0.00199920031987205,0.00359856057576969
"64",0.774090363854458,0.336265493802479,0.182726909236305,0.653738504598161,0.248300679728109,0.00079968012794882,0.00279888044782087,0.00079968012794882,0.00119952019192323,0.00279888044782087
"65",0.189124350259896,0.907636945221911,0.567772890843663,0.0923630547780888,0.553378648540584,0.00159936025589764,0.00159936025589764,0.00239904038384646,0.00159936025589764,0.00159936025589764
"66",0.173530587764894,0.880047980807677,0.00159936025589764,0.34906037584966,0.0479808076769292,0.00239904038384646,0.00159936025589764,0.00359856057576969,0.0079968012794882,0.00079968012794882
"67",0.838864454218313,0.979608156737305,0.320271891243503,0.956817273090764,0.953218712514994,0.00159936025589764,0.00159936025589764,0.00159936025589764,0.00119952019192323,0.00159936025589764
"68",0.0215913634546182,0.477009196321471,0.308676529388245,0.380647740903639,0.682127149140344,0.00079968012794882,0.00119952019192323,0.00199920031987205,0.00279888044782087,0.00119952019192323
