"","V1"
"118",0.764940239043825
"119",0.737051792828685
"120",0.49800796812749
"121",0.657370517928287
"122",0.247011952191235
"123",0.187250996015936
"124",0.338645418326693
"125",0.928286852589641
"126",0.175298804780877
"127",0.191235059760956
"128",0.693227091633466
"129",0.920318725099602
"130",0.047808764940239
"131",0.0318725099601594
"132",0.215139442231076
"133",0.888446215139442
"134",0.565737051792829
"135",0.127490039840637
"136",0.561752988047809
"137",0.171314741035857
"138",0.219123505976096
"139",0.549800796812749
"140",0.840637450199203
"141",0.366533864541833
"142",0.127490039840637
"143",0.884462151394422
"144",0.350597609561753
"145",0.832669322709163
"146",0.051792828685259
"147",0.00398406374501992
"148",0.892430278884462
"149",0.382470119521912
"150",0.820717131474104
"151",0.183266932270916
"152",0.0557768924302789
"153",0.932270916334661
"154",0.219123505976096
"155",0.318725099601594
"156",0.0956175298804781
"157",0.880478087649402
"158",0.470119521912351
"159",0.98804780876494
"160",0.752988047808765
"161",0.904382470119522
"162",0.366533864541833
"163",0.446215139442231
"164",0.00398406374501992
"165",0.0677290836653386
"166",0.936254980079681
"167",0.537848605577689
"168",0.525896414342629
"169",0.0438247011952191
"170",0.175298804780877
"171",0.51792828685259
"172",0.952191235059761
"173",0.155378486055777
"174",0.0278884462151394
"175",0.97609561752988
"176",0.231075697211155
"177",0.406374501992032
"178",0.848605577689243
"179",0.549800796812749
"180",0.800796812749004
"181",0.171314741035857
"182",0.402390438247012
"183",0.390438247011952
"184",0.00796812749003984
"185",0.533864541832669
"186",0.737051792828685
"187",0.99203187250996
"188",0.772908366533865
"189",0.848605577689243
"190",0.398406374501992
"191",0.0637450199203187
"192",0.0239043824701195
"193",0.876494023904382
"194",0.191235059760956
"195",0.653386454183267
"196",0.390438247011952
"197",0.370517928286853
"198",0.458167330677291
"199",0.290836653386454
"200",0.159362549800797
"201",0.243027888446215
"202",0.637450199203187
"203",0.904382470119522
"204",0.243027888446215
"205",0.302788844621514
"206",0.203187250996016
"207",0.804780876494024
"208",0.637450199203187
"209",0.796812749003984
"210",0.211155378486056
"211",0.0318725099601594
"212",0.0278884462151394
"213",0.98406374501992
"214",0.207171314741036
"215",0.529880478087649
"216",0.752988047808765
"217",0.171314741035857
"218",0.948207171314741
