"","V1"
"1",0.0161967606478704
"2",0.0015996800639872
"3",0.25494901019796
"4",0.00719856028794241
"5",0.022995400919816
"6",0.0013997200559888
"7",0.0015996800639872
"8",0.000599880023995201
"9",0.0027994401119776
