"","V1"
"1",0.00199600798403194
"2",0.0179640718562874
"3",0.0239520958083832
"4",0.00199600798403194
"5",0.0199600798403194
"6",0.0219560878243513
"7",0.00998003992015968
"8",0.00199600798403194
"9",0.00798403193612774
"10",0.0159680638722555
